geneSet	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	cell_line	cantype	comb
ENSG00000268812	-0.593694961445428	-2.09309654263746	0	0	NCIH2291_LUNG	LUAD	ENSG00000268812.NCIH2291_LUNG
ENSG00000268355	-0.602827308046808	-2.10977230310894	0	0	NCIH2291_LUNG	LUAD	ENSG00000268355.NCIH2291_LUNG
ENSG00000204666	-0.613878189972355	-2.13462148467769	0	0	NCIH2291_LUNG	LUAD	ENSG00000204666.NCIH2291_LUNG
ENSG00000262445	-0.610633590058192	-2.13637157551928	0	0	NCIH2291_LUNG	LUAD	ENSG00000262445.NCIH2291_LUNG
ENSG00000246640	-0.607056033870962	-2.14498039256226	0	0	NCIH2291_LUNG	LUAD	ENSG00000246640.NCIH2291_LUNG
ENSG00000248429	-0.66588487839807	-2.23471540511265	0	0	NCIH2291_LUNG	LUAD	ENSG00000248429.NCIH2291_LUNG
ENSG00000268460	-0.668748996357782	-2.31957585257239	0	0	NCIH2291_LUNG	LUAD	ENSG00000268460.NCIH2291_LUNG
ENSG00000270605	-0.462192540232574	-1.63886667300533	0	0.000543688120723476	NCIH2291_LUNG	LUAD	ENSG00000270605.NCIH2291_LUNG
ENSG00000224666	-0.593793930658916	-1.60911496861477	0.00617283949855205	0.00082827487141467	NCIH2291_LUNG	LUAD	ENSG00000224666.NCIH2291_LUNG
ENSG00000182165	-0.451628281889843	-1.59828285263419	0	0.000899484023255751	NCIH2291_LUNG	LUAD	ENSG00000182165.NCIH2291_LUNG
ENSG00000234546	-0.633395636544488	-1.75684728786229	0	0	NCIH23_LUNG	LUAD	ENSG00000234546.NCIH23_LUNG
ENSG00000224818	-0.643642441723306	-1.7920534815619	0	0	NCIH23_LUNG	LUAD	ENSG00000224818.NCIH23_LUNG
ENSG00000253878	-0.670981603017472	-1.85956987552441	0	0	NCIH23_LUNG	LUAD	ENSG00000253878.NCIH23_LUNG
ENSG00000204666	-0.68012451496962	-1.86707306387855	0	0	NCIH23_LUNG	LUAD	ENSG00000204666.NCIH23_LUNG
ENSG00000263718	-0.671544959509534	-1.87044865712945	0	0	NCIH23_LUNG	LUAD	ENSG00000263718.NCIH23_LUNG
ENSG00000272081	-0.679916486091071	-1.88626754430172	0	0	NCIH23_LUNG	LUAD	ENSG00000272081.NCIH23_LUNG
ENSG00000225511	-0.693724520731637	-1.89030550849746	0	0	NCIH23_LUNG	LUAD	ENSG00000225511.NCIH23_LUNG
ENSG00000248429	-0.711018350717714	-1.89618044531144	0	0	NCIH23_LUNG	LUAD	ENSG00000248429.NCIH23_LUNG
ENSG00000262445	-0.696480966826441	-1.91776341519745	0	0	NCIH23_LUNG	LUAD	ENSG00000262445.NCIH23_LUNG
ENSG00000268812	-0.693147981450443	-1.91812793077577	0	0	NCIH23_LUNG	LUAD	ENSG00000268812.NCIH23_LUNG
ENSG00000246640	-0.689846241385996	-1.92100345802514	0	0	NCIH23_LUNG	LUAD	ENSG00000246640.NCIH23_LUNG
ENSG00000268355	-0.708160678470166	-1.94972183017644	0	0	NCIH23_LUNG	LUAD	ENSG00000268355.NCIH23_LUNG
ENSG00000268460	-0.72423554683985	-1.9787771780808	0	0	NCIH23_LUNG	LUAD	ENSG00000268460.NCIH23_LUNG
ENSG00000237886	-0.610070989987976	-1.69983124068207	0	6.89591761677087e-05	NCIH23_LUNG	LUAD	ENSG00000237886.NCIH23_LUNG
ENSG00000270605	-0.560482760874332	-1.56442267848165	0	0.000901066568591394	NCIH23_LUNG	LUAD	ENSG00000270605.NCIH23_LUNG
ENSG00000263718	-0.580749318165497	-1.89629067298421	0	0	NCIH2405_LUNG	LUAD	ENSG00000263718.NCIH2405_LUNG
ENSG00000272081	-0.59291215225352	-1.92665813458491	0	0	NCIH2405_LUNG	LUAD	ENSG00000272081.NCIH2405_LUNG
ENSG00000262445	-0.602043567855957	-1.92705307590978	0	0	NCIH2405_LUNG	LUAD	ENSG00000262445.NCIH2405_LUNG
ENSG00000253878	-0.5959781084243	-1.93099325407947	0	0	NCIH2405_LUNG	LUAD	ENSG00000253878.NCIH2405_LUNG
ENSG00000204666	-0.622091825962201	-1.98140888820866	0	0	NCIH2405_LUNG	LUAD	ENSG00000204666.NCIH2405_LUNG
ENSG00000225511	-0.62979547323184	-1.98741737248144	0	0	NCIH2405_LUNG	LUAD	ENSG00000225511.NCIH2405_LUNG
ENSG00000268812	-0.616196646174056	-2.0045073647789	0	0	NCIH2405_LUNG	LUAD	ENSG00000268812.NCIH2405_LUNG
ENSG00000268355	-0.619944336505368	-2.00632413378699	0	0	NCIH2405_LUNG	LUAD	ENSG00000268355.NCIH2405_LUNG
ENSG00000246640	-0.625203417935341	-2.03296162700926	0	0	NCIH2405_LUNG	LUAD	ENSG00000246640.NCIH2405_LUNG
ENSG00000248429	-0.684460135737799	-2.1411995080166	0	0	NCIH2405_LUNG	LUAD	ENSG00000248429.NCIH2405_LUNG
ENSG00000268460	-0.673469330733451	-2.14687905603109	0	0	NCIH2405_LUNG	LUAD	ENSG00000268460.NCIH2405_LUNG
ENSG00000234546	-0.545981004906872	-1.76329495787031	0	7.4171661480537e-05	NCIH2405_LUNG	LUAD	ENSG00000234546.NCIH2405_LUNG
ENSG00000224818	-0.552119285764179	-1.7971558493818	0	8.03526332705818e-05	NCIH2405_LUNG	LUAD	ENSG00000224818.NCIH2405_LUNG
ENSG00000237886	-0.527610868651192	-1.71877459739357	0	0.000137747371320997	NCIH2405_LUNG	LUAD	ENSG00000237886.NCIH2405_LUNG
ENSG00000234546	-0.571868261597611	-1.96404641164354	0	0	NCIH3122_LUNG	LUAD	ENSG00000234546.NCIH3122_LUNG
ENSG00000224818	-0.585894095154418	-2.0248955967779	0	0	NCIH3122_LUNG	LUAD	ENSG00000224818.NCIH3122_LUNG
ENSG00000225511	-0.621140726264411	-2.06711553754204	0	0	NCIH3122_LUNG	LUAD	ENSG00000225511.NCIH3122_LUNG
ENSG00000263718	-0.599159391093849	-2.07123739594627	0	0	NCIH3122_LUNG	LUAD	ENSG00000263718.NCIH3122_LUNG
ENSG00000253878	-0.60514896508639	-2.07792717769868	0	0	NCIH3122_LUNG	LUAD	ENSG00000253878.NCIH3122_LUNG
ENSG00000272081	-0.607873022721204	-2.08354300407346	0	0	NCIH3122_LUNG	LUAD	ENSG00000272081.NCIH3122_LUNG
ENSG00000204666	-0.637568120787861	-2.15976212575669	0	0	NCIH3122_LUNG	LUAD	ENSG00000204666.NCIH3122_LUNG
ENSG00000268812	-0.630685080388143	-2.16743057075365	0	0	NCIH3122_LUNG	LUAD	ENSG00000268812.NCIH3122_LUNG
ENSG00000262445	-0.647260058299596	-2.20616064577582	0	0	NCIH3122_LUNG	LUAD	ENSG00000262445.NCIH3122_LUNG
ENSG00000246640	-0.644239296181059	-2.21739786617225	0	0	NCIH3122_LUNG	LUAD	ENSG00000246640.NCIH3122_LUNG
ENSG00000268355	-0.644807322129462	-2.21873297552281	0	0	NCIH3122_LUNG	LUAD	ENSG00000268355.NCIH3122_LUNG
ENSG00000248429	-0.719928212892167	-2.36371080843126	0	0	NCIH3122_LUNG	LUAD	ENSG00000248429.NCIH3122_LUNG
ENSG00000268460	-0.707944969395878	-2.39944252818689	0	0	NCIH3122_LUNG	LUAD	ENSG00000268460.NCIH3122_LUNG
ENSG00000182165	-0.529541575944897	-1.82687874795674	0	6.52680652680653e-05	NCIH3122_LUNG	LUAD	ENSG00000182165.NCIH3122_LUNG
ENSG00000237886	-0.541429248116483	-1.86397942954951	0	6.99300699300699e-05	NCIH3122_LUNG	LUAD	ENSG00000237886.NCIH3122_LUNG
ENSG00000224666	-0.654760891444926	-1.69270091844781	0.00393184796339207	0.000244755244755245	NCIH3122_LUNG	LUAD	ENSG00000224666.NCIH3122_LUNG
ENSG00000270605	-0.487666112453714	-1.68841690667163	0	0.000287947346770876	NCIH3122_LUNG	LUAD	ENSG00000270605.NCIH3122_LUNG
ENSG00000234546	-0.564339779851746	-1.87444438154449	0	0	NCIH3255_LUNG	LUAD	ENSG00000234546.NCIH3255_LUNG
ENSG00000224818	-0.576905564393425	-1.93563604523568	0	0	NCIH3255_LUNG	LUAD	ENSG00000224818.NCIH3255_LUNG
ENSG00000272081	-0.605751693409235	-2.02809078071147	0	0	NCIH3255_LUNG	LUAD	ENSG00000272081.NCIH3255_LUNG
ENSG00000225511	-0.622034309557278	-2.02835513788814	0	0	NCIH3255_LUNG	LUAD	ENSG00000225511.NCIH3255_LUNG
ENSG00000253878	-0.608964781134116	-2.04474323185574	0	0	NCIH3255_LUNG	LUAD	ENSG00000253878.NCIH3255_LUNG
ENSG00000262445	-0.623094631556825	-2.06392152571402	0	0	NCIH3255_LUNG	LUAD	ENSG00000262445.NCIH3255_LUNG
ENSG00000263718	-0.618950339631077	-2.07638283913951	0	0	NCIH3255_LUNG	LUAD	ENSG00000263718.NCIH3255_LUNG
ENSG00000268355	-0.630040592716984	-2.11284710795272	0	0	NCIH3255_LUNG	LUAD	ENSG00000268355.NCIH3255_LUNG
ENSG00000204666	-0.644251971313308	-2.12860524449795	0	0	NCIH3255_LUNG	LUAD	ENSG00000204666.NCIH3255_LUNG
ENSG00000268812	-0.651195670667535	-2.17489038386061	0	0	NCIH3255_LUNG	LUAD	ENSG00000268812.NCIH3255_LUNG
ENSG00000246640	-0.656224246537032	-2.1965792098099	0	0	NCIH3255_LUNG	LUAD	ENSG00000246640.NCIH3255_LUNG
ENSG00000248429	-0.69685978817795	-2.2377538630603	0	0	NCIH3255_LUNG	LUAD	ENSG00000248429.NCIH3255_LUNG
ENSG00000268460	-0.738676574918255	-2.44188269636124	0	0	NCIH3255_LUNG	LUAD	ENSG00000268460.NCIH3255_LUNG
ENSG00000237886	-0.541792661920924	-1.82122323727154	0	7.29302720299147e-05	NCIH3255_LUNG	LUAD	ENSG00000237886.NCIH3255_LUNG
ENSG00000182165	-0.52441498814814	-1.75733502121311	0	0.000136136507789174	NCIH3255_LUNG	LUAD	ENSG00000182165.NCIH3255_LUNG
ENSG00000224666	-0.653179604407656	-1.68214201159085	0.00379266750468689	0.000319069940130877	NCIH3255_LUNG	LUAD	ENSG00000224666.NCIH3255_LUNG
ENSG00000270605	-0.491278799701023	-1.6580453979992	0	0.000540542016221721	NCIH3255_LUNG	LUAD	ENSG00000270605.NCIH3255_LUNG
ENSG00000224818	-0.54708586234138	-1.8008866435986	0	0	NCIH441_LUNG	LUAD	ENSG00000224818.NCIH441_LUNG
ENSG00000248429	-0.624018993166918	-1.91560675460918	0	0	NCIH441_LUNG	LUAD	ENSG00000248429.NCIH441_LUNG
ENSG00000204666	-0.608578694707141	-1.94998355759692	0	0	NCIH441_LUNG	LUAD	ENSG00000204666.NCIH441_LUNG
ENSG00000263718	-0.597741200479785	-1.95204109974898	0	0	NCIH441_LUNG	LUAD	ENSG00000263718.NCIH441_LUNG
ENSG00000253878	-0.602613370028952	-1.97103373641256	0	0	NCIH441_LUNG	LUAD	ENSG00000253878.NCIH441_LUNG
ENSG00000272081	-0.60979141649747	-1.98476420019713	0	0	NCIH441_LUNG	LUAD	ENSG00000272081.NCIH441_LUNG
ENSG00000268812	-0.612995229781137	-1.99178072097337	0	0	NCIH441_LUNG	LUAD	ENSG00000268812.NCIH441_LUNG
ENSG00000268355	-0.616435843368059	-2.00358585284253	0	0	NCIH441_LUNG	LUAD	ENSG00000268355.NCIH441_LUNG
ENSG00000246640	-0.625418891387345	-2.03250001756544	0	0	NCIH441_LUNG	LUAD	ENSG00000246640.NCIH441_LUNG
ENSG00000262445	-0.63617202253511	-2.04918387805734	0	0	NCIH441_LUNG	LUAD	ENSG00000262445.NCIH441_LUNG
ENSG00000225511	-0.657717736226641	-2.06626495719483	0	0	NCIH441_LUNG	LUAD	ENSG00000225511.NCIH441_LUNG
ENSG00000268460	-0.686256255403839	-2.19258124658474	0	0	NCIH441_LUNG	LUAD	ENSG00000268460.NCIH441_LUNG
ENSG00000237886	-0.541217666354086	-1.77348169256997	0	7.27412198041277e-05	NCIH441_LUNG	LUAD	ENSG00000237886.NCIH441_LUNG
ENSG00000234546	-0.5451335974911	-1.77971101370498	0	7.83366982505991e-05	NCIH441_LUNG	LUAD	ENSG00000234546.NCIH441_LUNG
ENSG00000262445	-0.525935429084491	-1.85405627129482	0	0	NCIH522_LUNG	LUAD	ENSG00000262445.NCIH522_LUNG
ENSG00000272081	-0.535871865813221	-1.90695807822017	0	0	NCIH522_LUNG	LUAD	ENSG00000272081.NCIH522_LUNG
ENSG00000263718	-0.539938185730142	-1.9253936961562	0	0	NCIH522_LUNG	LUAD	ENSG00000263718.NCIH522_LUNG
ENSG00000268355	-0.54414777874881	-1.93002480601225	0	0	NCIH522_LUNG	LUAD	ENSG00000268355.NCIH522_LUNG
ENSG00000253878	-0.544500542144908	-1.93162912309883	0	0	NCIH522_LUNG	LUAD	ENSG00000253878.NCIH522_LUNG
ENSG00000204666	-0.576929982418167	-2.01358474242389	0	0	NCIH522_LUNG	LUAD	ENSG00000204666.NCIH522_LUNG
ENSG00000246640	-0.566688516480074	-2.01582065291953	0	0	NCIH522_LUNG	LUAD	ENSG00000246640.NCIH522_LUNG
ENSG00000268812	-0.569713402652145	-2.01789866045418	0	0	NCIH522_LUNG	LUAD	ENSG00000268812.NCIH522_LUNG
ENSG00000248429	-0.651043948421543	-2.21967623457406	0	0	NCIH522_LUNG	LUAD	ENSG00000248429.NCIH522_LUNG
ENSG00000268460	-0.632293267107286	-2.22213000768558	0	0	NCIH522_LUNG	LUAD	ENSG00000268460.NCIH522_LUNG
ENSG00000224818	-0.494009317267991	-1.77467723316984	0	8.82163906053745e-05	NCIH522_LUNG	LUAD	ENSG00000224818.NCIH522_LUNG
ENSG00000234546	-0.47317717203839	-1.68511192535484	0	0.000597157105636381	NCIH522_LUNG	LUAD	ENSG00000234546.NCIH522_LUNG
ENSG00000237886	-0.466678700505728	-1.66273845657207	0	0.000623815904995148	NCIH522_LUNG	LUAD	ENSG00000237886.NCIH522_LUNG
ENSG00000225511	-0.49155756678834	-1.69055685470596	0	0.000646920197772746	NCIH522_LUNG	LUAD	ENSG00000225511.NCIH522_LUNG
ENSG00000237886	-0.595484291362237	-1.85809998101907	0	0	NCIH838_LUNG	LUAD	ENSG00000237886.NCIH838_LUNG
ENSG00000248429	-0.629894350720989	-1.87019884131272	0	0	NCIH838_LUNG	LUAD	ENSG00000248429.NCIH838_LUNG
ENSG00000224818	-0.605929894446978	-1.88627451309137	0	0	NCIH838_LUNG	LUAD	ENSG00000224818.NCIH838_LUNG
ENSG00000234546	-0.613622150791385	-1.89860245984398	0	0	NCIH838_LUNG	LUAD	ENSG00000234546.NCIH838_LUNG
ENSG00000225511	-0.655664248399041	-1.9796137723895	0	0	NCIH838_LUNG	LUAD	ENSG00000225511.NCIH838_LUNG
ENSG00000263718	-0.641293225859232	-1.99493058685713	0	0	NCIH838_LUNG	LUAD	ENSG00000263718.NCIH838_LUNG
ENSG00000268812	-0.651149918603722	-2.01170053515496	0	0	NCIH838_LUNG	LUAD	ENSG00000268812.NCIH838_LUNG
ENSG00000272081	-0.65257774130361	-2.02049755874627	0	0	NCIH838_LUNG	LUAD	ENSG00000272081.NCIH838_LUNG
ENSG00000246640	-0.662551321249	-2.05429896143842	0	0	NCIH838_LUNG	LUAD	ENSG00000246640.NCIH838_LUNG
ENSG00000253878	-0.66345365123458	-2.05790866543667	0	0	NCIH838_LUNG	LUAD	ENSG00000253878.NCIH838_LUNG
ENSG00000268355	-0.674587167558556	-2.07487468855412	0	0	NCIH838_LUNG	LUAD	ENSG00000268355.NCIH838_LUNG
ENSG00000268460	-0.683174851560377	-2.08432556250652	0	0	NCIH838_LUNG	LUAD	ENSG00000268460.NCIH838_LUNG
ENSG00000204666	-0.683394459480038	-2.08807907983212	0	0	NCIH838_LUNG	LUAD	ENSG00000204666.NCIH838_LUNG
ENSG00000262445	-0.692968082812504	-2.13562706022747	0	0	NCIH838_LUNG	LUAD	ENSG00000262445.NCIH838_LUNG
ENSG00000182165	-0.55055431768359	-1.70914923126516	0	0.000194264569842738	NCIH838_LUNG	LUAD	ENSG00000182165.NCIH838_LUNG
ENSG00000270605	-0.534556727746407	-1.66928868798507	0	0.000303538390379278	NCIH838_LUNG	LUAD	ENSG00000270605.NCIH838_LUNG
ENSG00000224666	-0.648145414673544	-1.61677270024042	0.00731707316180845	0.000799912934646569	NCIH838_LUNG	LUAD	ENSG00000224666.NCIH838_LUNG
ENSG00000234546	-0.535365826156213	-1.84240779993475	0	0	NCIH854_LUNG	LUAD	ENSG00000234546.NCIH854_LUNG
ENSG00000224818	-0.543132379373199	-1.88220062233597	0	0	NCIH854_LUNG	LUAD	ENSG00000224818.NCIH854_LUNG
ENSG00000263718	-0.563995622025643	-1.96035197371878	0	0	NCIH854_LUNG	LUAD	ENSG00000263718.NCIH854_LUNG
ENSG00000268355	-0.592392877867549	-2.0209326652963	0	0	NCIH854_LUNG	LUAD	ENSG00000268355.NCIH854_LUNG
ENSG00000272081	-0.588823790535016	-2.02136524589983	0	0	NCIH854_LUNG	LUAD	ENSG00000272081.NCIH854_LUNG
ENSG00000225511	-0.602767722209906	-2.02977497709537	0	0	NCIH854_LUNG	LUAD	ENSG00000225511.NCIH854_LUNG
ENSG00000262445	-0.612002467470042	-2.07462255799617	0	0	NCIH854_LUNG	LUAD	ENSG00000262445.NCIH854_LUNG
ENSG00000253878	-0.601336305717508	-2.0748132018334	0	0	NCIH854_LUNG	LUAD	ENSG00000253878.NCIH854_LUNG
ENSG00000246640	-0.606841131571362	-2.09132427424267	0	0	NCIH854_LUNG	LUAD	ENSG00000246640.NCIH854_LUNG
ENSG00000268812	-0.615378837735278	-2.12437082193472	0	0	NCIH854_LUNG	LUAD	ENSG00000268812.NCIH854_LUNG
ENSG00000204666	-0.648925009445013	-2.1917991102093	0	0	NCIH854_LUNG	LUAD	ENSG00000204666.NCIH854_LUNG
ENSG00000248429	-0.672814863249729	-2.21879216208192	0	0	NCIH854_LUNG	LUAD	ENSG00000248429.NCIH854_LUNG
ENSG00000268460	-0.687903672603418	-2.3430373007854	0	0	NCIH854_LUNG	LUAD	ENSG00000268460.NCIH854_LUNG
ENSG00000237886	-0.514294081300728	-1.78175924390991	0	7.27041996589512e-05	NCIH854_LUNG	LUAD	ENSG00000237886.NCIH854_LUNG
ENSG00000234546	-0.556028694488693	-1.84051870762023	0	0	PC14_LUNG	LUAD	ENSG00000234546.PC14_LUNG
ENSG00000263718	-0.563225378644851	-1.86486866396916	0	0	PC14_LUNG	LUAD	ENSG00000263718.PC14_LUNG
ENSG00000272081	-0.578719699847748	-1.91523327543294	0	0	PC14_LUNG	LUAD	ENSG00000272081.PC14_LUNG
ENSG00000225511	-0.598512581353905	-1.9321121103351	0	0	PC14_LUNG	LUAD	ENSG00000225511.PC14_LUNG
ENSG00000253878	-0.59021084176185	-1.94448286338164	0	0	PC14_LUNG	LUAD	ENSG00000253878.PC14_LUNG
ENSG00000262445	-0.610923119150551	-1.99899211671448	0	0	PC14_LUNG	LUAD	ENSG00000262445.PC14_LUNG
ENSG00000204666	-0.618869550797686	-2.00290931735641	0	0	PC14_LUNG	LUAD	ENSG00000204666.PC14_LUNG
ENSG00000246640	-0.611453915980692	-2.02106273296507	0	0	PC14_LUNG	LUAD	ENSG00000246640.PC14_LUNG
ENSG00000268812	-0.61428764584128	-2.02477402496407	0	0	PC14_LUNG	LUAD	ENSG00000268812.PC14_LUNG
ENSG00000268355	-0.622551071264103	-2.0480557948903	0	0	PC14_LUNG	LUAD	ENSG00000268355.PC14_LUNG
ENSG00000268460	-0.680600455422094	-2.22229188595507	0	0	PC14_LUNG	LUAD	ENSG00000268460.PC14_LUNG
ENSG00000248429	-0.721211885306487	-2.30048727622269	0	0	PC14_LUNG	LUAD	ENSG00000248429.PC14_LUNG
ENSG00000224818	-0.548469947416691	-1.82332808306419	0	7.43868399053516e-05	PC14_LUNG	LUAD	ENSG00000224818.PC14_LUNG
ENSG00000237886	-0.526633597152769	-1.74794355921538	0	0.000276293976791306	PC14_LUNG	LUAD	ENSG00000237886.PC14_LUNG
ENSG00000182165	-0.490349269815181	-1.62923472213866	0	0.00064468594584638	PC14_LUNG	LUAD	ENSG00000182165.PC14_LUNG
ENSG00000237886	-0.524713278401416	-1.78178203431345	0	0	RERFLCAD2_LUNG	LUAD	ENSG00000237886.RERFLCAD2_LUNG
ENSG00000234546	-0.543776915614632	-1.84582688875206	0	0	RERFLCAD2_LUNG	LUAD	ENSG00000234546.RERFLCAD2_LUNG
ENSG00000224818	-0.562166508033528	-1.90959292236252	0	0	RERFLCAD2_LUNG	LUAD	ENSG00000224818.RERFLCAD2_LUNG
ENSG00000272081	-0.582975365253583	-1.96801497546028	0	0	RERFLCAD2_LUNG	LUAD	ENSG00000272081.RERFLCAD2_LUNG
ENSG00000263718	-0.585023729257547	-1.99018043242979	0	0	RERFLCAD2_LUNG	LUAD	ENSG00000263718.RERFLCAD2_LUNG
ENSG00000262445	-0.617902109597397	-2.06889193538338	0	0	RERFLCAD2_LUNG	LUAD	ENSG00000262445.RERFLCAD2_LUNG
ENSG00000225511	-0.627914373283141	-2.07782362480288	0	0	RERFLCAD2_LUNG	LUAD	ENSG00000225511.RERFLCAD2_LUNG
ENSG00000253878	-0.619019478920008	-2.09888064668217	0	0	RERFLCAD2_LUNG	LUAD	ENSG00000253878.RERFLCAD2_LUNG
ENSG00000268812	-0.629210398940411	-2.12346333917238	0	0	RERFLCAD2_LUNG	LUAD	ENSG00000268812.RERFLCAD2_LUNG
ENSG00000246640	-0.632340262420932	-2.1426509007439	0	0	RERFLCAD2_LUNG	LUAD	ENSG00000246640.RERFLCAD2_LUNG
ENSG00000268355	-0.640821355828814	-2.16252997488469	0	0	RERFLCAD2_LUNG	LUAD	ENSG00000268355.RERFLCAD2_LUNG
ENSG00000204666	-0.66012564798543	-2.20990086638455	0	0	RERFLCAD2_LUNG	LUAD	ENSG00000204666.RERFLCAD2_LUNG
ENSG00000248429	-0.709871963770039	-2.26062870516389	0	0	RERFLCAD2_LUNG	LUAD	ENSG00000248429.RERFLCAD2_LUNG
ENSG00000268460	-0.699150522489176	-2.33241067819337	0	0	RERFLCAD2_LUNG	LUAD	ENSG00000268460.RERFLCAD2_LUNG
ENSG00000182165	-0.491660167248343	-1.66900135931703	0	0.00032422417786012	RERFLCAD2_LUNG	LUAD	ENSG00000182165.RERFLCAD2_LUNG
ENSG00000270605	-0.476777096360144	-1.62305156988051	0	0.000729504400185271	RERFLCAD2_LUNG	LUAD	ENSG00000270605.RERFLCAD2_LUNG
ENSG00000253878	-0.664536075779533	-1.88033462008218	0	0	RERFLCMS_LUNG	LUAD	ENSG00000253878.RERFLCMS_LUNG
ENSG00000263718	-0.669771252192048	-1.89490227955087	0	0	RERFLCMS_LUNG	LUAD	ENSG00000263718.RERFLCMS_LUNG
ENSG00000272081	-0.670299801440389	-1.89501506324434	0	0	RERFLCMS_LUNG	LUAD	ENSG00000272081.RERFLCMS_LUNG
ENSG00000262445	-0.679805779409878	-1.89943943758039	0	0	RERFLCMS_LUNG	LUAD	ENSG00000262445.RERFLCMS_LUNG
ENSG00000246640	-0.680356701303065	-1.92598439720636	0	0	RERFLCMS_LUNG	LUAD	ENSG00000246640.RERFLCMS_LUNG
ENSG00000268355	-0.687757809840103	-1.93435492705347	0	0	RERFLCMS_LUNG	LUAD	ENSG00000268355.RERFLCMS_LUNG
ENSG00000268812	-0.694268964328175	-1.96061268737117	0	0	RERFLCMS_LUNG	LUAD	ENSG00000268812.RERFLCMS_LUNG
ENSG00000225511	-0.726804802837939	-1.97703107321689	0	0	RERFLCMS_LUNG	LUAD	ENSG00000225511.RERFLCMS_LUNG
ENSG00000268460	-0.72331697757094	-1.9896737982674	0	0	RERFLCMS_LUNG	LUAD	ENSG00000268460.RERFLCMS_LUNG
ENSG00000204666	-0.646259697742323	-1.78299348178002	0	8.86629625251212e-05	RERFLCMS_LUNG	LUAD	ENSG00000204666.RERFLCMS_LUNG
ENSG00000248429	-0.689911646386818	-1.79689690483911	0	9.75292587776333e-05	RERFLCMS_LUNG	LUAD	ENSG00000248429.RERFLCMS_LUNG
ENSG00000224818	-0.615864028829033	-1.7566156384664	0	0.000375112533760128	RERFLCMS_LUNG	LUAD	ENSG00000224818.RERFLCMS_LUNG
ENSG00000234546	-0.622796090973551	-1.76518664540047	0	0.000406371911573472	RERFLCMS_LUNG	LUAD	ENSG00000234546.RERFLCMS_LUNG
ENSG00000237886	-0.605014135122822	-1.72066477818453	0	0.000417982537618428	RERFLCMS_LUNG	LUAD	ENSG00000237886.RERFLCMS_LUNG
ENSG00000248429	-0.673697292605364	-1.90164230280241	0	0	A2780_OVARY	OV	ENSG00000248429.A2780_OVARY
ENSG00000268355	-0.712306034981944	-1.95729418990133	0	0	A2780_OVARY	OV	ENSG00000268355.A2780_OVARY
ENSG00000234546	-0.798632805312816	-1.79738077002982	0	0.000129627709219123	A2780_OVARY	OV	ENSG00000234546.A2780_OVARY
ENSG00000246640	-0.655810637051269	-1.82625069248974	0	0.000148145953393283	A2780_OVARY	OV	ENSG00000246640.A2780_OVARY
ENSG00000248100	-0.647399431528393	-1.82659391568648	0	0.000172836945625497	A2780_OVARY	OV	ENSG00000248100.A2780_OVARY
ENSG00000253878	-0.66143206463137	-1.82685095732846	0	0.000207404334750596	A2780_OVARY	OV	ENSG00000253878.A2780_OVARY
ENSG00000268812	-0.65566166100003	-1.85290071817989	0	0.000259255418438245	A2780_OVARY	OV	ENSG00000268812.A2780_OVARY
ENSG00000268460	-0.671460587360184	-1.88968001574507	0	0.000345673891250994	A2780_OVARY	OV	ENSG00000268460.A2780_OVARY
ENSG00000272081	-0.680799901335047	-1.73125804912602	0	0.000460898521667992	A2780_OVARY	OV	ENSG00000272081.A2780_OVARY
ENSG00000268355	-0.596199298079276	-1.91636443840052	0	0	CAOV3_OVARY	OV	ENSG00000268355.CAOV3_OVARY
ENSG00000248100	-0.593337485421268	-1.97485642073428	0	0	CAOV3_OVARY	OV	ENSG00000248100.CAOV3_OVARY
ENSG00000268460	-0.604183568667866	-1.98407883016492	0	0	CAOV3_OVARY	OV	ENSG00000268460.CAOV3_OVARY
ENSG00000268812	-0.602393146921159	-2.00404932725763	0	0	CAOV3_OVARY	OV	ENSG00000268812.CAOV3_OVARY
ENSG00000253878	-0.628122282081531	-2.04441000915653	0	0	CAOV3_OVARY	OV	ENSG00000253878.CAOV3_OVARY
ENSG00000258602	-0.718918496976822	-2.07108195465996	0	0	CAOV3_OVARY	OV	ENSG00000258602.CAOV3_OVARY
ENSG00000272081	-0.681507887559843	-2.10121224727929	0	0	CAOV3_OVARY	OV	ENSG00000272081.CAOV3_OVARY
ENSG00000248429	-0.632006209353136	-2.1025302886876	0	0	CAOV3_OVARY	OV	ENSG00000248429.CAOV3_OVARY
ENSG00000234546	-0.87845766384944	-2.46016581820893	0	0	CAOV3_OVARY	OV	ENSG00000234546.CAOV3_OVARY
ENSG00000237886	-0.636827343842448	-1.89647702441769	0	0.000102938905759432	CAOV3_OVARY	OV	ENSG00000237886.CAOV3_OVARY
ENSG00000246640	-0.550934712221164	-1.81196500930653	0	0.000280742470252996	CAOV3_OVARY	OV	ENSG00000246640.CAOV3_OVARY
ENSG00000246640	-0.527807501178607	-1.88189543939669	0	0	CAOV4_OVARY	OV	ENSG00000246640.CAOV4_OVARY
ENSG00000237886	-0.632896204243389	-1.89902617136255	0	0	CAOV4_OVARY	OV	ENSG00000237886.CAOV4_OVARY
ENSG00000258602	-0.644041549322275	-1.96772965886409	0	0	CAOV4_OVARY	OV	ENSG00000258602.CAOV4_OVARY
