cell_line	geneSet	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	cantype	comb	CCLE_name
ACH-000753	ENSG00000254951	-0.763113186677055	-1.74805135129351	0	0	BLCA	ENSG00000254951.ACH-000753	JMSU1_URINARY_TRACT
ACH-000753	ENSG00000225511	-0.713638420078374	-1.63311978384073	0	0.000758597437626433	BLCA	ENSG00000225511.ACH-000753	JMSU1_URINARY_TRACT
ACH-000757	ENSG00000237886	-0.614215887483064	-1.63987473314737	0	0	LUAD	ENSG00000237886.ACH-000757	A427_LUNG
ACH-000757	ENSG00000255400	-0.663739390075266	-1.66334607581614	0	0	LUAD	ENSG00000255400.ACH-000757	A427_LUNG
ACH-000757	ENSG00000234546	-0.628516084072057	-1.67592629484662	0	0	LUAD	ENSG00000234546.ACH-000757	A427_LUNG
ACH-000757	ENSG00000224818	-0.64474960305578	-1.719358461971	0	0	LUAD	ENSG00000224818.ACH-000757	A427_LUNG
ACH-000757	ENSG00000225511	-0.678512472109175	-1.76633822389045	0	0	LUAD	ENSG00000225511.ACH-000757	A427_LUNG
ACH-000757	ENSG00000262445	-0.677326834851606	-1.78176374209468	0	0	LUAD	ENSG00000262445.ACH-000757	A427_LUNG
ACH-000757	ENSG00000253878	-0.671046225483887	-1.78444881133097	0	0	LUAD	ENSG00000253878.ACH-000757	A427_LUNG
ACH-000757	ENSG00000272081	-0.678815776844433	-1.80113112432867	0	0	LUAD	ENSG00000272081.ACH-000757	A427_LUNG
ACH-000757	ENSG00000248429	-0.709427218193325	-1.83005005108434	0	0	LUAD	ENSG00000248429.ACH-000757	A427_LUNG
ACH-000757	ENSG00000263718	-0.689095617443531	-1.83574009931357	0	0	LUAD	ENSG00000263718.ACH-000757	A427_LUNG
ACH-000757	ENSG00000268355	-0.696936277634254	-1.84671514052322	0	0	LUAD	ENSG00000268355.ACH-000757	A427_LUNG
ACH-000757	ENSG00000268812	-0.700042374994364	-1.85785836806702	0	0	LUAD	ENSG00000268812.ACH-000757	A427_LUNG
ACH-000757	ENSG00000204666	-0.708306722871899	-1.86892340798183	0	0	LUAD	ENSG00000204666.ACH-000757	A427_LUNG
ACH-000757	ENSG00000246640	-0.713500534493345	-1.89633728820495	0	0	LUAD	ENSG00000246640.ACH-000757	A427_LUNG
ACH-000757	ENSG00000268460	-0.741012989508425	-1.9449343934659	0	0	LUAD	ENSG00000268460.ACH-000757	A427_LUNG
ACH-000757	ENSG00000224666	-0.645365378436969	-1.54549285106841	0.00623700623052286	0.000375717278440659	LUAD	ENSG00000224666.ACH-000757	A427_LUNG
ACH-000757	ENSG00000182165	-0.562310646906639	-1.4947990168851	0	0.000825104611477527	LUAD	ENSG00000182165.ACH-000757	A427_LUNG
ACH-000758	ENSG00000253878	-0.707898572514873	-1.76032487070789	0	0	STAD	ENSG00000253878.ACH-000758	MKN74_STOMACH
ACH-000758	ENSG00000182165	-0.714999088090467	-1.77973259362068	0	0	STAD	ENSG00000182165.ACH-000758	MKN74_STOMACH
ACH-000758	ENSG00000237886	-0.719245773730233	-1.80821422697697	0	0	STAD	ENSG00000237886.ACH-000758	MKN74_STOMACH
ACH-000758	ENSG00000248429	-0.761123645027542	-1.90862892196267	0	0	STAD	ENSG00000248429.ACH-000758	MKN74_STOMACH
ACH-000758	ENSG00000258602	-0.72525453187891	-1.74827011795828	0	0.00019266585318862	STAD	ENSG00000258602.ACH-000758	MKN74_STOMACH
ACH-000758	ENSG00000272081	-0.702154193841826	-1.72652384774828	0	0.0002752369331266	STAD	ENSG00000272081.ACH-000758	MKN74_STOMACH
ACH-000758	ENSG00000224818	-0.69748830770662	-1.73485355274747	0	0.000321109755314366	STAD	ENSG00000224818.ACH-000758	MKN74_STOMACH
ACH-000762	ENSG00000248429	-0.664640941696301	-1.7244975822861	0	0	HNSC	ENSG00000248429.ACH-000762	YD38_UPPER_AERODIGESTIVE_TRACT
ACH-000762	ENSG00000268355	-0.679116999790026	-1.75204169096347	0	0	HNSC	ENSG00000268355.ACH-000762	YD38_UPPER_AERODIGESTIVE_TRACT
ACH-000762	ENSG00000272081	-0.752818170724125	-1.95761036706248	0	0	HNSC	ENSG00000272081.ACH-000762	YD38_UPPER_AERODIGESTIVE_TRACT
ACH-000764	ENSG00000253878	-0.650271787233444	-1.7863548625703	0	0	STAD	ENSG00000253878.ACH-000764	SH10TC_STOMACH
ACH-000764	ENSG00000224818	-0.657886523128864	-1.80984289954075	0	0	STAD	ENSG00000224818.ACH-000764	SH10TC_STOMACH
ACH-000764	ENSG00000258602	-0.685499921427511	-1.82221894369599	0	0	STAD	ENSG00000258602.ACH-000764	SH10TC_STOMACH
ACH-000764	ENSG00000182165	-0.667159949434298	-1.84212849919028	0	0	STAD	ENSG00000182165.ACH-000764	SH10TC_STOMACH
ACH-000764	ENSG00000237886	-0.68871446320404	-1.91297369720523	0	0	STAD	ENSG00000237886.ACH-000764	SH10TC_STOMACH
ACH-000764	ENSG00000248429	-0.715945218169229	-1.98944628101737	0	0	STAD	ENSG00000248429.ACH-000764	SH10TC_STOMACH
ACH-000764	ENSG00000272081	-0.625273942179597	-1.6811496834454	0	0.000258214447098315	STAD	ENSG00000272081.ACH-000764	SH10TC_STOMACH
ACH-000764	ENSG00000248100	-0.610243878093664	-1.62546022742591	0	0.000903750564844103	STAD	ENSG00000248100.ACH-000764	SH10TC_STOMACH
ACH-000765	ENSG00000224818	-0.722176875047409	-1.72098769089901	0	0	SKCM	ENSG00000224818.ACH-000765	WM983B_SKIN
ACH-000765	ENSG00000234546	-0.697761575100168	-1.72149744846103	0	0	SKCM	ENSG00000234546.ACH-000765	WM983B_SKIN
ACH-000765	ENSG00000182165	-0.698140604067274	-1.74373225703148	0	0	SKCM	ENSG00000182165.ACH-000765	WM983B_SKIN
ACH-000765	ENSG00000224666	-0.759580571990871	-1.86481514323174	0	0	SKCM	ENSG00000224666.ACH-000765	WM983B_SKIN
ACH-000765	ENSG00000272081	-0.803669206396494	-1.9434362388591	0	0	SKCM	ENSG00000272081.ACH-000765	WM983B_SKIN
ACH-000765	ENSG00000225511	-0.69937425595556	-1.69449715118189	0	0.000161490014534101	SKCM	ENSG00000225511.ACH-000765	WM983B_SKIN
ACH-000766	ENSG00000225511	-0.682948538576501	-1.63308424879015	0	0	LUAD	ENSG00000225511.ACH-000766	NCIH1648_LUNG
ACH-000766	ENSG00000224818	-0.672828126917625	-1.65112243049364	0	0	LUAD	ENSG00000224818.ACH-000766	NCIH1648_LUNG
ACH-000766	ENSG00000268355	-0.704482447033515	-1.71652930988541	0	0	LUAD	ENSG00000268355.ACH-000766	NCIH1648_LUNG
ACH-000766	ENSG00000248429	-0.725214653494528	-1.72404157952927	0	0	LUAD	ENSG00000248429.ACH-000766	NCIH1648_LUNG
ACH-000766	ENSG00000262445	-0.715269063992211	-1.73222914394275	0	0	LUAD	ENSG00000262445.ACH-000766	NCIH1648_LUNG
ACH-000766	ENSG00000272081	-0.708852423816043	-1.73611643211029	0	0	LUAD	ENSG00000272081.ACH-000766	NCIH1648_LUNG
ACH-000766	ENSG00000253878	-0.708025565816387	-1.73872852417952	0	0	LUAD	ENSG00000253878.ACH-000766	NCIH1648_LUNG
ACH-000766	ENSG00000263718	-0.710573093802905	-1.74292866150451	0	0	LUAD	ENSG00000263718.ACH-000766	NCIH1648_LUNG
ACH-000766	ENSG00000268460	-0.725262361096774	-1.74456562307312	0	0	LUAD	ENSG00000268460.ACH-000766	NCIH1648_LUNG
ACH-000766	ENSG00000268812	-0.720607572560428	-1.76089338612661	0	0	LUAD	ENSG00000268812.ACH-000766	NCIH1648_LUNG
ACH-000766	ENSG00000204666	-0.730903405671455	-1.76978116287527	0	0	LUAD	ENSG00000204666.ACH-000766	NCIH1648_LUNG
ACH-000766	ENSG00000246640	-0.725208883020697	-1.77344887974958	0	0	LUAD	ENSG00000246640.ACH-000766	NCIH1648_LUNG
ACH-000766	ENSG00000224666	-0.719895063168585	-1.57351587413137	0.00101729399693052	6.67212567858551e-05	LUAD	ENSG00000224666.ACH-000766	NCIH1648_LUNG
ACH-000766	ENSG00000237886	-0.65198403202287	-1.60062102603338	0	7.14870608419876e-05	LUAD	ENSG00000237886.ACH-000766	NCIH1648_LUNG
ACH-000766	ENSG00000234546	-0.657903591988223	-1.60778409305449	0	7.69860655221405e-05	LUAD	ENSG00000234546.ACH-000766	NCIH1648_LUNG
ACH-000768	ENSG00000234546	-0.693994049240611	-1.69180820730906	0	0	BRCA	ENSG00000234546.ACH-000768	MDAMB231_BREAST
ACH-000768	ENSG00000225511	-0.696197144892059	-1.69608213530675	0	0	BRCA	ENSG00000225511.ACH-000768	MDAMB231_BREAST
ACH-000768	ENSG00000224818	-0.7048155502682	-1.71921639458456	0	0	BRCA	ENSG00000224818.ACH-000768	MDAMB231_BREAST
ACH-000768	ENSG00000268460	-0.719183166209528	-1.6595137343793	0	0.000126057789275223	BRCA	ENSG00000268460.ACH-000768	MDAMB231_BREAST
ACH-000768	ENSG00000253878	-0.684368902260651	-1.66578689729251	0	0.000144066044885969	BRCA	ENSG00000253878.ACH-000768	MDAMB231_BREAST
ACH-000768	ENSG00000268355	-0.684333528457209	-1.66954084616781	0	0.000168077052366963	BRCA	ENSG00000268355.ACH-000768	MDAMB231_BREAST
ACH-000768	ENSG00000246640	-0.68476066717553	-1.67006640602722	0	0.000201692462840356	BRCA	ENSG00000246640.ACH-000768	MDAMB231_BREAST
ACH-000768	ENSG00000248429	-0.664212706655923	-1.62227363033016	0	0.000224102736489284	BRCA	ENSG00000248429.ACH-000768	MDAMB231_BREAST
ACH-000768	ENSG00000224592	-0.744403438176449	-1.67014074795442	0	0.000252115578550445	BRCA	ENSG00000224592.ACH-000768	MDAMB231_BREAST
ACH-000768	ENSG00000226965	-0.639725069525931	-1.560263853831	0	0.00050423115710089	BRCA	ENSG00000226965.ACH-000768	MDAMB231_BREAST
ACH-000771	ENSG00000272081	-0.742172573531588	-1.78801671108844	0	0	HNSC	ENSG00000272081.ACH-000771	BICR56_UPPER_AERODIGESTIVE_TRACT
ACH-000771	ENSG00000248429	-0.666001367760424	-1.5978958633043	0	0.000928038358918835	HNSC	ENSG00000248429.ACH-000771	BICR56_UPPER_AERODIGESTIVE_TRACT
ACH-000778	ENSG00000272081	-0.732391173759408	-1.77257565342025	0	0	HNSC	ENSG00000272081.ACH-000778	HSC3_UPPER_AERODIGESTIVE_TRACT
ACH-000781	ENSG00000237886	-0.669432122479355	-1.54594851124404	0	0	LUAD	ENSG00000237886.ACH-000781	NCIH2023_LUNG
ACH-000781	ENSG00000234546	-0.68817477484502	-1.57991956603745	0	0	LUAD	ENSG00000234546.ACH-000781	NCIH2023_LUNG
ACH-000781	ENSG00000224666	-0.744399446406527	-1.58741691792376	0	0	LUAD	ENSG00000224666.ACH-000781	NCIH2023_LUNG
ACH-000781	ENSG00000224818	-0.695664738909746	-1.60431999716518	0	0	LUAD	ENSG00000224818.ACH-000781	NCIH2023_LUNG
ACH-000781	ENSG00000225511	-0.714443762602986	-1.61154688808204	0	0	LUAD	ENSG00000225511.ACH-000781	NCIH2023_LUNG
ACH-000781	ENSG00000262445	-0.731290316209517	-1.66971220964483	0	0	LUAD	ENSG00000262445.ACH-000781	NCIH2023_LUNG
ACH-000781	ENSG00000268812	-0.728427318983307	-1.67558796384101	0	0	LUAD	ENSG00000268812.ACH-000781	NCIH2023_LUNG
ACH-000781	ENSG00000268355	-0.732401306323131	-1.6786710221974	0	0	LUAD	ENSG00000268355.ACH-000781	NCIH2023_LUNG
ACH-000781	ENSG00000253878	-0.729114170688579	-1.68128670580468	0	0	LUAD	ENSG00000253878.ACH-000781	NCIH2023_LUNG
ACH-000781	ENSG00000248429	-0.749000990493415	-1.68239974963917	0	0	LUAD	ENSG00000248429.ACH-000781	NCIH2023_LUNG
ACH-000781	ENSG00000263718	-0.730836376931561	-1.68656518983703	0	0	LUAD	ENSG00000263718.ACH-000781	NCIH2023_LUNG
ACH-000781	ENSG00000272081	-0.734089604664319	-1.68921098639161	0	0	LUAD	ENSG00000272081.ACH-000781	NCIH2023_LUNG
ACH-000781	ENSG00000204666	-0.75400933487502	-1.7165416854621	0	0	LUAD	ENSG00000204666.ACH-000781	NCIH2023_LUNG
ACH-000781	ENSG00000246640	-0.746268298797905	-1.71793572580246	0	0	LUAD	ENSG00000246640.ACH-000781	NCIH2023_LUNG
ACH-000781	ENSG00000268460	-0.756236727503459	-1.72004536392828	0	0	LUAD	ENSG00000268460.ACH-000781	NCIH2023_LUNG
ACH-000781	ENSG00000255400	-0.671874224577555	-1.47479909727285	0	0.000562986215367818	LUAD	ENSG00000255400.ACH-000781	NCIH2023_LUNG
ACH-000783	ENSG00000268355	-0.674368009529556	-1.61654686627655	0	0.000288094194275694	BRCA	ENSG00000268355.ACH-000783	CAMA1_BREAST
ACH-000783	ENSG00000225511	-0.680242736681088	-1.62819010892066	0	0.000336109893321643	BRCA	ENSG00000225511.ACH-000783	CAMA1_BREAST
ACH-000783	ENSG00000246640	-0.67913026687078	-1.63035651718329	0	0.000403331871985971	BRCA	ENSG00000246640.ACH-000783	CAMA1_BREAST
ACH-000783	ENSG00000248429	-0.655996922227481	-1.5734859282186	0	0.000448146524428857	BRCA	ENSG00000248429.ACH-000783	CAMA1_BREAST
ACH-000783	ENSG00000253878	-0.666003190856349	-1.58858346134138	0	0.000504164839982464	BRCA	ENSG00000253878.ACH-000783	CAMA1_BREAST
ACH-000783	ENSG00000268460	-0.719578684726344	-1.6381231656407	0	0.000504164839982464	BRCA	ENSG00000268460.ACH-000783	CAMA1_BREAST
ACH-000783	ENSG00000234546	-0.689514973309434	-1.64866574047629	0	0.000672219786643285	BRCA	ENSG00000234546.ACH-000783	CAMA1_BREAST
ACH-000785	ENSG00000224666	-0.710533646716789	-1.55481639242412	0	0	LUAD	ENSG00000224666.ACH-000785	NCIH2126_LUNG
ACH-000785	ENSG00000237886	-0.649869000383649	-1.56760895258842	0	0	LUAD	ENSG00000237886.ACH-000785	NCIH2126_LUNG
ACH-000785	ENSG00000234546	-0.660084454773444	-1.58263034750354	0	0	LUAD	ENSG00000234546.ACH-000785	NCIH2126_LUNG
ACH-000785	ENSG00000225511	-0.681021390407234	-1.60688599692619	0	0	LUAD	ENSG00000225511.ACH-000785	NCIH2126_LUNG
ACH-000785	ENSG00000224818	-0.679678607378915	-1.63913465497686	0	0	LUAD	ENSG00000224818.ACH-000785	NCIH2126_LUNG
ACH-000785	ENSG00000248429	-0.704138743853629	-1.64675335163902	0	0	LUAD	ENSG00000248429.ACH-000785	NCIH2126_LUNG
ACH-000785	ENSG00000253878	-0.703337525716304	-1.69203419830297	0	0	LUAD	ENSG00000253878.ACH-000785	NCIH2126_LUNG
ACH-000785	ENSG00000268355	-0.706915746332195	-1.6934645692464	0	0	LUAD	ENSG00000268355.ACH-000785	NCIH2126_LUNG
ACH-000785	ENSG00000263718	-0.702698916123115	-1.69497533778875	0	0	LUAD	ENSG00000263718.ACH-000785	NCIH2126_LUNG
ACH-000785	ENSG00000272081	-0.708585871285701	-1.70642672812598	0	0	LUAD	ENSG00000272081.ACH-000785	NCIH2126_LUNG
ACH-000785	ENSG00000262445	-0.718206285995875	-1.71133274141309	0	0	LUAD	ENSG00000262445.ACH-000785	NCIH2126_LUNG
ACH-000785	ENSG00000268812	-0.712126331427866	-1.71189458508906	0	0	LUAD	ENSG00000268812.ACH-000785	NCIH2126_LUNG
ACH-000785	ENSG00000246640	-0.7238221062304	-1.74216058594812	0	0	LUAD	ENSG00000246640.ACH-000785	NCIH2126_LUNG
ACH-000785	ENSG00000204666	-0.738080022260159	-1.75187852813002	0	0	LUAD	ENSG00000204666.ACH-000785	NCIH2126_LUNG
ACH-000785	ENSG00000268460	-0.737272633286129	-1.75460312852122	0	0	LUAD	ENSG00000268460.ACH-000785	NCIH2126_LUNG
ACH-000785	ENSG00000255400	-0.625650229922551	-1.441791438247	0	0.00050043219143806	LUAD	ENSG00000255400.ACH-000785	NCIH2126_LUNG
ACH-000785	ENSG00000182165	-0.593168570349976	-1.43011160673842	0	0.000706492505559614	LUAD	ENSG00000182165.ACH-000785	NCIH2126_LUNG
ACH-000785	ENSG00000270605	-0.590415818306899	-1.4246911745489	0	0.000889657229223218	LUAD	ENSG00000270605.ACH-000785	NCIH2126_LUNG
ACH-000787	ENSG00000224666	-0.716596923844284	-1.57234514844147	0	0	LUAD	ENSG00000224666.ACH-000787	LXF289_LUNG
ACH-000787	ENSG00000255400	-0.690619774132512	-1.59223254300623	0	0	LUAD	ENSG00000255400.ACH-000787	LXF289_LUNG
ACH-000787	ENSG00000237886	-0.671596234956033	-1.59863011600923	0	0	LUAD	ENSG00000237886.ACH-000787	LXF289_LUNG
ACH-000787	ENSG00000234546	-0.680446151732941	-1.60899692901639	0	0	LUAD	ENSG00000234546.ACH-000787	LXF289_LUNG
ACH-000787	ENSG00000224818	-0.688737022084946	-1.63699522425598	0	0	LUAD	ENSG00000224818.ACH-000787	LXF289_LUNG
ACH-000787	ENSG00000262445	-0.715106427243867	-1.68688933320442	0	0	LUAD	ENSG00000262445.ACH-000787	LXF289_LUNG
ACH-000787	ENSG00000253878	-0.713268467079006	-1.69627974081293	0	0	LUAD	ENSG00000253878.ACH-000787	LXF289_LUNG
ACH-000787	ENSG00000268355	-0.719382970371546	-1.69758990902175	0	0	LUAD	ENSG00000268355.ACH-000787	LXF289_LUNG
ACH-000787	ENSG00000272081	-0.716990721947233	-1.70074965148812	0	0	LUAD	ENSG00000272081.ACH-000787	LXF289_LUNG
ACH-000787	ENSG00000248429	-0.737074486093631	-1.70191712834538	0	0	LUAD	ENSG00000248429.ACH-000787	LXF289_LUNG
ACH-000787	ENSG00000225511	-0.732707808129885	-1.71252909119246	0	0	LUAD	ENSG00000225511.ACH-000787	LXF289_LUNG
ACH-000787	ENSG00000263718	-0.725851153448638	-1.72694719078816	0	0	LUAD	ENSG00000263718.ACH-000787	LXF289_LUNG
ACH-000787	ENSG00000268812	-0.730426279205628	-1.73053649953076	0	0	LUAD	ENSG00000268812.ACH-000787	LXF289_LUNG
ACH-000787	ENSG00000204666	-0.73959604067392	-1.74321159490686	0	0	LUAD	ENSG00000204666.ACH-000787	LXF289_LUNG
ACH-000787	ENSG00000246640	-0.747594200508024	-1.77840451255437	0	0	LUAD	ENSG00000246640.ACH-000787	LXF289_LUNG
ACH-000787	ENSG00000268460	-0.759307413891752	-1.78893132467132	0	0	LUAD	ENSG00000268460.ACH-000787	LXF289_LUNG
ACH-000787	ENSG00000182165	-0.615144798467007	-1.4606160603867	0	0.000588877706160731	LUAD	ENSG00000182165.ACH-000787	LXF289_LUNG
ACH-000787	ENSG00000270605	-0.608185603361736	-1.44822779422046	0	0.00061177850584476	LUAD	ENSG00000270605.ACH-000787	LXF289_LUNG
ACH-000788	ENSG00000182165	-0.72594048050874	-1.68994505930577	0	0	SKCM	ENSG00000182165.ACH-000788	A2058_SKIN
ACH-000788	ENSG00000224666	-0.739746015748848	-1.69642368963592	0	0	SKCM	ENSG00000224666.ACH-000788	A2058_SKIN
ACH-000788	ENSG00000224818	-0.761569475791189	-1.70798763658875	0	0	SKCM	ENSG00000224818.ACH-000788	A2058_SKIN
ACH-000788	ENSG00000272081	-0.822454017173092	-1.85921649502839	0	0	SKCM	ENSG00000272081.ACH-000788	A2058_SKIN
ACH-000788	ENSG00000225511	-0.721051547653486	-1.62328817094265	0	0.000483714930667527	SKCM	ENSG00000225511.ACH-000788	A2058_SKIN
ACH-000788	ENSG00000234546	-0.709331907808411	-1.62420722396709	0	0.000580457916801032	SKCM	ENSG00000234546.ACH-000788	A2058_SKIN
ACH-000788	ENSG00000268355	-0.707934852824539	-1.5686273467888	0.00101419878193286	0.000967429861335053	SKCM	ENSG00000268355.ACH-000788	A2058_SKIN
ACH-000791	ENSG00000237886	-0.642170727659689	-1.60555287115638	0	0	LUAD	ENSG00000237886.ACH-000791	RERFLCAD1_LUNG
ACH-000791	ENSG00000234546	-0.66429754221497	-1.65767182508801	0	0	LUAD	ENSG00000234546.ACH-000791	RERFLCAD1_LUNG
ACH-000791	ENSG00000225511	-0.678683060333833	-1.66646399300968	0	0	LUAD	ENSG00000225511.ACH-000791	RERFLCAD1_LUNG
ACH-000791	ENSG00000224818	-0.666438895345916	-1.67140203277767	0	0	LUAD	ENSG00000224818.ACH-000791	RERFLCAD1_LUNG
ACH-000791	ENSG00000224666	-0.751684966564736	-1.70178533021004	0	0	LUAD	ENSG00000224666.ACH-000791	RERFLCAD1_LUNG
ACH-000791	ENSG00000248429	-0.710189295526876	-1.7248459940046	0	0	LUAD	ENSG00000248429.ACH-000791	RERFLCAD1_LUNG
ACH-000791	ENSG00000268355	-0.701029593124859	-1.74005710011067	0	0	LUAD	ENSG00000268355.ACH-000791	RERFLCAD1_LUNG
ACH-000791	ENSG00000253878	-0.698904637990207	-1.74891145601175	0	0	LUAD	ENSG00000253878.ACH-000791	RERFLCAD1_LUNG
ACH-000791	ENSG00000268812	-0.702821026027214	-1.75002256345358	0	0	LUAD	ENSG00000268812.ACH-000791	RERFLCAD1_LUNG
ACH-000791	ENSG00000263718	-0.698608335596006	-1.75328638662942	0	0	LUAD	ENSG00000263718.ACH-000791	RERFLCAD1_LUNG
ACH-000791	ENSG00000204666	-0.711407473664042	-1.75479326290122	0	0	LUAD	ENSG00000204666.ACH-000791	RERFLCAD1_LUNG
ACH-000791	ENSG00000272081	-0.704268895415116	-1.75673121550596	0	0	LUAD	ENSG00000272081.ACH-000791	RERFLCAD1_LUNG
ACH-000791	ENSG00000262445	-0.710119527321123	-1.76125702770583	0	0	LUAD	ENSG00000262445.ACH-000791	RERFLCAD1_LUNG
ACH-000791	ENSG00000246640	-0.715210330519967	-1.78683573540843	0	0	LUAD	ENSG00000246640.ACH-000791	RERFLCAD1_LUNG
ACH-000791	ENSG00000268460	-0.7298906031898	-1.79751776602554	0	0	LUAD	ENSG00000268460.ACH-000791	RERFLCAD1_LUNG
ACH-000791	ENSG00000182165	-0.601617417609363	-1.50373929757181	0	0.000250136438057122	LUAD	ENSG00000182165.ACH-000791	RERFLCAD1_LUNG
ACH-000791	ENSG00000270605	-0.578435726409699	-1.44921660522813	0	0.000722616376609464	LUAD	ENSG00000270605.ACH-000791	RERFLCAD1_LUNG
ACH-000791	ENSG00000255400	-0.616191277546472	-1.45173700632212	0	0.000765123222292373	LUAD	ENSG00000255400.ACH-000791	RERFLCAD1_LUNG
ACH-000793	ENSG00000253878	-0.705631705993169	-1.62478566777067	0	0	STAD	ENSG00000253878.ACH-000793	KATOIII_STOMACH
ACH-000793	ENSG00000224818	-0.723027189060907	-1.67021944568089	0	0	STAD	ENSG00000224818.ACH-000793	KATOIII_STOMACH
ACH-000793	ENSG00000182165	-0.725013447365192	-1.68208163892137	0	0	STAD	ENSG00000182165.ACH-000793	KATOIII_STOMACH
ACH-000793	ENSG00000258602	-0.747525651790586	-1.68369905052435	0	0	STAD	ENSG00000258602.ACH-000793	KATOIII_STOMACH
ACH-000793	ENSG00000255400	-0.804742140627475	-1.70377418973372	0	0	STAD	ENSG00000255400.ACH-000793	KATOIII_STOMACH
ACH-000793	ENSG00000237886	-0.74348441583697	-1.7330246868551	0	0	STAD	ENSG00000237886.ACH-000793	KATOIII_STOMACH
ACH-000793	ENSG00000248429	-0.773324634890505	-1.80130350151873	0	0	STAD	ENSG00000248429.ACH-000793	KATOIII_STOMACH
ACH-000793	ENSG00000272081	-0.701594447586647	-1.60271095219182	0	0.000128238009746089	STAD	ENSG00000272081.ACH-000793	KATOIII_STOMACH
ACH-000794	ENSG00000272081	-0.746352110910371	-1.81495547168143	0	0	HNSC	ENSG00000272081.ACH-000794	BICR22_UPPER_AERODIGESTIVE_TRACT
ACH-000794	ENSG00000268355	-0.686633371316301	-1.64945863433682	0	0.000482979792125497	HNSC	ENSG00000268355.ACH-000794	BICR22_UPPER_AERODIGESTIVE_TRACT
ACH-000796	ENSG00000246640	-0.712240735828321	-1.66446085292266	0	0	OV	ENSG00000246640.ACH-000796	MCAS_OVARY
ACH-000796	ENSG00000237886	-0.74709618429102	-1.68570200845146	0	0	OV	ENSG00000237886.ACH-000796	MCAS_OVARY
ACH-000796	ENSG00000258602	-0.751294729933384	-1.70129204420417	0	0	OV	ENSG00000258602.ACH-000796	MCAS_OVARY
ACH-000796	ENSG00000268355	-0.732538343086476	-1.70391415468417	0	0	OV	ENSG00000268355.ACH-000796	MCAS_OVARY
ACH-000796	ENSG00000248100	-0.725844439440337	-1.70722725220695	0	0	OV	ENSG00000248100.ACH-000796	MCAS_OVARY
ACH-000796	ENSG00000268460	-0.733118160192199	-1.72005886730429	0	0	OV	ENSG00000268460.ACH-000796	MCAS_OVARY
ACH-000796	ENSG00000253878	-0.741384627427169	-1.72135382920122	0	0	OV	ENSG00000253878.ACH-000796	MCAS_OVARY
ACH-000796	ENSG00000268812	-0.733535165670896	-1.7284656870338	0	0	OV	ENSG00000268812.ACH-000796	MCAS_OVARY
ACH-000796	ENSG00000272081	-0.76045819312223	-1.73475143288742	0	0	OV	ENSG00000272081.ACH-000796	MCAS_OVARY
ACH-000796	ENSG00000248429	-0.745873446391909	-1.75297513967248	0	0	OV	ENSG00000248429.ACH-000796	MCAS_OVARY
ACH-000796	ENSG00000234546	-0.86632715665796	-1.9391783848538	0	0	OV	ENSG00000234546.ACH-000796	MCAS_OVARY
ACH-000796	ENSG00000224818	-0.690100532468698	-1.49083996623229	0.00510725229304673	0.000584151144936244	OV	ENSG00000224818.ACH-000796	MCAS_OVARY
ACH-000799	ENSG00000225511	-0.703804926897255	-1.7449559689203	0	0	SKCM	ENSG00000225511.ACH-000799	HS695T_SKIN
ACH-000799	ENSG00000234546	-0.695114489889517	-1.77114245032969	0	0	SKCM	ENSG00000234546.ACH-000799	HS695T_SKIN
ACH-000799	ENSG00000224666	-0.707542868553009	-1.79599068217967	0	0	SKCM	ENSG00000224666.ACH-000799	HS695T_SKIN
ACH-000799	ENSG00000182165	-0.706247587268568	-1.84469146954576	0	0	SKCM	ENSG00000182165.ACH-000799	HS695T_SKIN
ACH-000799	ENSG00000224818	-0.743304369280047	-1.86334616662545	0	0	SKCM	ENSG00000224818.ACH-000799	HS695T_SKIN
ACH-000799	ENSG00000272081	-0.790388198512162	-1.96358893954851	0	0	SKCM	ENSG00000272081.ACH-000799	HS695T_SKIN
ACH-000799	ENSG00000237886	-0.654499468572662	-1.60477769155951	0.00100806451511284	0.000876990537733672	SKCM	ENSG00000237886.ACH-000799	HS695T_SKIN
